id,impact.gap,impact.magnitude,impact.significance,location.depth,location.distance,location.full,location.latitude,location.longitude,location.name,time.day,time.epoch,time.full,time.hour,time.minute,time.month,time.second,time.year
ci37665376,131,0.11,0,2.28,0.01075,"16km E of Coso Junction, CA",36.0296667,-117.7773333,California,19,1.47E+12,8/19/2016 13:26,13,26,8,54,2016
ci37665408,53,1.35,28,9.3,0.02196,"21km SW of La Quinta, CA",33.521,-116.4518333,California,19,1.47E+12,8/19/2016 13:49,13,49,8,35,2016
nc72680576,38,2.08,67,2.9,0.01978,"21km NE of Soledad, California",36.5501667,-121.137,California,19,1.47E+12,8/19/2016 14:04,14,4,8,5,2016
nc72680591,131,0.74,8,3.4,0.042,"21km NE of Soledad, California",36.5528333,-121.1456667,California,19,1.47E+12,8/19/2016 14:16,14,16,8,41,2016
ci37665464,109,0.44,3,10.15,0.0182,"20km SW of La Quinta, CA",33.5265,-116.4471667,California,19,1.47E+12,8/19/2016 14:21,14,21,8,13,2016
nc72680606,89,0.56,5,2.16,0.009247,"6km W of Cobb, California",38.8294983,-122.8011703,California,19,1.47E+12,8/19/2016 14:25,14,25,8,42,2016
nc72680626,73,2.08,67,6.27,0.03298,"27km E of King City, California",36.2456667,-120.819,California,19,1.47E+12,8/19/2016 14:48,14,48,8,56,2016
nc72680636,144,0.82,10,0.84,0.006252,"3km SSE of The Geysers, California",38.748333,-122.7388306,California,19,1.47E+12,8/19/2016 15:15,15,15,8,15,2016
ci37665520,36,1.77,48,13.4,0.1008,"16km NE of Ojai, CA",34.5351667,-119.109,California,19,1.47E+12,8/19/2016 15:18,15,18,8,59,2016
ci37665528,85,1.48,34,10.57,0.01101,"2km ESE of La Habra Heights, CA",33.954,-117.932,California,19,1.47E+12,8/19/2016 15:20,15,20,8,20,2016
nc72680651,151,1.16,21,11.1,0.03924,"9km NE of San Martin, California",37.151,-121.5368333,California,19,1.47E+12,8/19/2016 15:22,15,22,8,45,2016
ci37665544,48,1.05,17,2.05,0.01962,"31km NNW of Searles Valley, CA",36.0386667,-117.4935,California,19,1.47E+12,8/19/2016 15:28,15,28,8,24,2016
nc72680661,69,0.87,12,2.87,0.01098,"7km W of Cobb, California",38.8343315,-122.80867,California,19,1.47E+12,8/19/2016 15:30,15,30,8,57,2016
ci37665560,48,1.55,37,1.88,0.01843,"31km NNW of Searles Valley, CA",36.04,-117.4941667,California,19,1.47E+12,8/19/2016 15:33,15,33,8,51,2016
nn00557045,236.22,0.5,4,11.6,0.128,"12km NE of East Quincy, California",40.018,-120.8014,California,19,1.47E+12,8/19/2016 16:41,16,41,8,7,2016
ci37665648,40,1.85,53,4.71,0.04762,"5km NW of Palomar Observatory, CA",33.39,-116.8995,California,19,1.47E+12,8/19/2016 16:43,16,43,8,55,2016
nc72680706,41,1.32,27,1.12,0.01125,"1km NNE of The Geysers, California",38.7886667,-122.7493333,California,19,1.47E+12,8/19/2016 16:48,16,48,8,48,2016
nc72680711,134,1.01,16,2.39,0.004074,"6km WNW of The Geysers, California",38.8093338,-122.8239975,California,19,1.47E+12,8/19/2016 16:59,16,59,8,10,2016
nc72680716,87,0.78,9,1.26,0.005759,"3km W of Cobb, California",38.8256683,-122.765831,California,19,1.47E+12,8/19/2016 17:13,17,13,8,48,2016
nc72680741,103,0.8,10,5.86,0.01999,"7km NE of San Simeon, California",35.6845,-121.1293333,California,19,1.47E+12,8/19/2016 18:04,18,4,8,51,2016
ci37665720,57,0.89,12,3.79,0.007414,"22km E of Little Lake, CA",35.952,-117.658,California,19,1.47E+12,8/19/2016 18:09,18,9,8,12,2016
ci37665728,53,0.89,12,3.59,0.006283,"22km E of Little Lake, CA",35.9511667,-117.657,California,19,1.47E+12,8/19/2016 18:42,18,42,8,10,2016
nc72680751,82,1.2,22,3.29,0.009571,"6km WNW of The Geysers, California",38.8078333,-122.817,California,19,1.47E+12,8/19/2016 18:53,18,53,8,31,2016
nc72680761,110,1.18,21,7.17,0.1853,"32km NE of Oakhurst, California",37.5073333,-119.3523333,California,19,1.47E+12,8/19/2016 19:44,19,44,8,28,2016
ci37665736,68,0.8,10,15.87,0.06846,"5km ENE of Calimesa, CA",34.0036667,-117.0021667,California,19,1.47E+12,8/19/2016 19:52,19,52,8,40,2016
nc72680771,301,1.51,35,12.49,0.1741,"28km ENE of King City, California",36.3291667,-120.8386667,California,19,1.47E+12,8/19/2016 19:57,19,57,8,13,2016
nc72680766,86,1.03,16,2.01,0.01069,"6km NW of The Geysers, California",38.814167,-122.8170013,California,19,1.47E+12,8/19/2016 19:57,19,57,8,47,2016
nc72680776,39,2.24,77,9.25,0.1495,"19km NNE of Upper Lake, California",39.3158333,-122.796,California,19,1.47E+12,8/19/2016 20:00,20,0,8,45,2016
nc72680781,102,1.73,46,5.57,0.04645,"24km SE of Mammoth Lakes, California",37.4855,-118.78,California,19,1.47E+12,8/19/2016 20:02,20,2,8,39,2016
ci37665752,69,1.02,16,4.94,0.1436,"17km ESE of Julian, CA",33.036,-116.4261667,California,19,1.47E+12,8/19/2016 20:32,20,32,8,15,2016
nn00556873,113.77,0.8,10,14.2,0.105,"15km WNW of West Bishop, California",37.4391,-118.6034,California,19,1.47E+12,8/19/2016 20:41,20,41,8,37,2016
nc72680791,60,1.03,16,16.11,0.09092,"14km NW of West Bishop, California",37.4421667,-118.5875,California,19,1.47E+12,8/19/2016 20:48,20,48,8,15,2016
ci37665768,57,1.22,23,6.04,0.1435,"17km ESE of Julian, CA",33.0358333,-116.427,California,19,1.47E+12,8/19/2016 20:52,20,52,8,26,2016
ci37665776,58,0.64,6,13.99,0.03065,"6km NE of Anza, CA",33.5973333,-116.633,California,19,1.47E+12,8/19/2016 21:04,21,4,8,15,2016
ci37665816,58,1,15,3.73,0.1021,"14km W of Salton City, CA",33.2763333,-116.1076667,California,19,1.47E+12,8/19/2016 21:41,21,41,8,50,2016
nc72680826,110,1.29,26,8.72,0.1241,"19km SSW of Willits, California",39.2526667,-123.449,California,19,1.47E+12,8/19/2016 21:53,21,53,8,50,2016
ci37665848,173,0.5,4,19.08,0.03728,"2km NE of Idyllwild, CA",33.7508333,-116.7036667,California,19,1.47E+12,8/19/2016 22:17,22,17,8,48,2016
ci37665856,41,1.17,21,3.55,0.1018,"14km WSW of Salton City, CA",33.271,-116.1068333,California,19,1.47E+12,8/19/2016 22:29,22,29,8,32,2016
nc72680861,190,0.62,6,1.75,0.07723,"19km SE of Mammoth Lakes, California",37.5126667,-118.8293333,California,19,1.47E+12,8/19/2016 22:38,22,38,8,9,2016
nn00556828,143.25,0.9,12,11.9,0.07,"32km ESE of Janesville, California",40.1368,-120.2085,California,19,1.47E+12,8/19/2016 22:57,22,57,8,36,2016
nc72685011,185,0.74,8,6.2,0.09958,"14km NNE of Shingletown, California",40.6146667,-121.8226667,California,19,1.47E+12,8/19/2016 23:01,23,1,8,33,2016
nn00556829,75.94,1.3,26,3.8,0.274,"54km ENE of Bishop, California",37.6311,-117.8789,California,19,1.47E+12,8/19/2016 23:02,23,2,8,32,2016
nc72680876,97,0.65,6,1.83,0.00907,"6km SE of Mammoth Lakes, California",37.6036667,-118.9195,California,19,1.47E+12,8/19/2016 23:11,23,11,8,9,2016
ci37665864,93,0.65,6,14.9,0.06327,"9km SW of Idyllwild, CA",33.6723333,-116.7741667,California,19,1.47E+12,8/19/2016 23:17,23,17,8,6,2016
ci37665872,66,0.98,15,9.25,0.1133,"13km N of Borrego Springs, CA",33.3768333,-116.3776667,California,19,1.47E+12,8/19/2016 23:18,23,18,8,0,2016
nc72680881,80,0.62,6,1.51,0.0179,"2km NNW of The Geysers, California",38.7961655,-122.7653351,California,19,1.47E+12,8/19/2016 23:24,23,24,8,40,2016
nc72680896,137,1.05,17,7.96,0.03495,"22km NE of Soledad, California",36.5668333,-121.1478333,California,19,1.47E+12,8/19/2016 23:46,23,46,8,4,2016
nc72680901,47,1.7,44,9.23,0.145,"19km NNE of Upper Lake, California",39.3173333,-122.7901667,California,20,1.47E+12,8/20/2016 00:01,0,1,8,8,2016
ci37665880,128,0.62,6,13.85,0.06487,"17km ESE of Anza, CA",33.4971667,-116.502,California,20,1.47E+12,8/20/2016 00:11,0,11,8,51,2016
ci37665888,112,0.74,8,20.74,0.04257,"11km N of Banning, CA",34.0206667,-116.856,California,20,1.47E+12,8/20/2016 00:13,0,13,8,48,2016
ci37665896,190,0.67,7,16.66,0.08533,"8km ESE of Valle Vista, CA",33.7223333,-116.8156667,California,20,1.47E+12,8/20/2016 00:17,0,17,8,15,2016
nc72680936,146,0.9,12,3.11,0.006716,"10km W of Cobb, California",38.8406677,-122.8436661,California,20,1.47E+12,8/20/2016 00:44,0,44,8,37,2016
nn00556841,75.9,0.2,1,8.7,0.034,"3km WSW of Tahoe Vista, California",39.229,-120.0921,California,20,1.47E+12,8/20/2016 01:02,1,2,8,36,2016
nc72680971,108,1.67,43,2.93,0.1073,"9km ENE of East Quincy, California",39.959,-120.7905,California,20,1.47E+12,8/20/2016 01:54,1,54,8,4,2016
ci37665920,101,0.46,3,8.61,0.03264,"3km W of Lake Henshaw, CA",33.2393333,-116.7975,California,20,1.47E+12,8/20/2016 02:33,2,33,8,36,2016
nc72680981,126,0.96,14,0.13,0.00767,"2km SE of The Geysers, California",38.7583351,-122.7378311,California,20,1.47E+12,8/20/2016 02:49,2,49,8,25,2016
nn00556885,159.27,0.3,1,8.3,0.122,"24km SSE of Portola, California",39.6003,-120.375,California,20,1.47E+12,8/20/2016 02:59,2,59,8,51,2016
nn00556887,157.13,0.2,1,9.3,0.116,"24km SSE of Portola, California",39.6015,-120.3673,California,20,1.47E+12,8/20/2016 03:01,3,1,8,22,2016
nc72681001,96,1.74,47,4.91,0.1581,"20km NNE of Upper Lake, California",39.3326683,-122.805336,California,20,1.47E+12,8/20/2016 04:20,4,20,8,9,2016
nc72681006,46,2.1,68,7.94,0.154,"20km NNE of Upper Lake, California",39.3276672,-122.8008347,California,20,1.47E+12,8/20/2016 04:21,4,21,8,14,2016
nc72681016,85,0.84,11,2.25,0.003847,"6km WNW of The Geysers, California",38.8061667,-122.8256667,California,20,1.47E+12,8/20/2016 04:26,4,26,8,5,2016
ci37665928,68,1.05,17,12.01,0.08334,"19km NNE of Pine Valley, CA",32.975,-116.4338333,California,20,1.47E+12,8/20/2016 04:28,4,28,8,15,2016
nc72681026,109,0.02,0,1.16,0.005171,"10km ESE of Mammoth Lakes, California",37.6241667,-118.8626667,California,20,1.47E+12,8/20/2016 04:28,4,28,8,43,2016
nc72681021,123,1.9,56,4.36,0.03849,"30km ENE of Soledad, California",36.5428352,-121.0213318,California,20,1.47E+12,8/20/2016 04:30,4,30,8,37,2016
nc72681036,111,0.32,2,2.81,0.02614,"8km ENE of Mammoth Lakes, California",37.6735,-118.8768333,California,20,1.47E+12,8/20/2016 05:00,5,0,8,2,2016
ci37665936,44,1.15,20,15.71,0.07362,"9km WSW of Idyllwild, CA",33.694,-116.8038333,California,20,1.47E+12,8/20/2016 05:10,5,10,8,36,2016
ci37665944,57,0.62,6,15.33,0.07603,"9km WSW of Idyllwild, CA",33.6976667,-116.8058333,California,20,1.47E+12,8/20/2016 05:13,5,13,8,18,2016
ci37665952,28,2.15,71,3.83,0.106,"14km N of Ocotillo Wells, CA",33.2686667,-116.1116667,California,20,1.47E+12,8/20/2016 05:32,5,32,8,8,2016
ci37665960,58,1.52,36,4.94,0.09771,"14km WSW of Salton City, CA",33.2685,-116.1016667,California,20,1.47E+12,8/20/2016 05:32,5,32,8,58,2016
nc72681061,111,0.25,1,6.67,0.06526,"7km NW of West Bishop, California",37.4078333,-118.5183333,California,20,1.47E+12,8/20/2016 05:35,5,35,8,54,2016
ci37665968,56,0.8,10,3.46,0.005142,"23km E of Little Lake, CA",35.95,-117.6561667,California,20,1.47E+12,8/20/2016 05:40,5,40,8,23,2016
ci37665976,41,1.32,27,10.3,0.1295,"3km ENE of Ocotillo Wells, CA",33.1536667,-116.1066667,California,20,1.47E+12,8/20/2016 05:47,5,47,8,50,2016
ci37665984,81,0.29,1,8.87,0.05578,"14km ESE of Anza, CA",33.5016667,-116.5348333,California,20,1.47E+12,8/20/2016 06:16,6,16,8,9,2016
ci37665992,52,1.49,34,8.92,0.03154,"5km SE of Santa Ynez, CA",34.58,-120.0501667,California,20,1.47E+12,8/20/2016 06:39,6,39,8,48,2016
ci37666000,53,1.38,29,3.94,0.06906,"6km NW of Banning, CA",33.9681667,-116.9193333,California,20,1.47E+12,8/20/2016 06:41,6,41,8,37,2016
nc72681086,129,1.36,28,6.78,0.06366,"24km SE of Mammoth Lakes, California",37.4793333,-118.801,California,20,1.47E+12,8/20/2016 06:41,6,41,8,39,2016
nc72681091,87,0.94,14,2.65,0.003942,"6km NW of The Geysers, California",38.8201675,-122.8071671,California,20,1.47E+12,8/20/2016 06:59,6,59,8,11,2016
ci37666008,29,1.99,61,3.67,0.1059,"14km N of Ocotillo Wells, CA",33.2695,-116.1116667,California,20,1.47E+12,8/20/2016 07:03,7,3,8,39,2016
ci37666016,57,1.08,18,5.38,0.102,"14km WSW of Salton City, CA",33.2711667,-116.1071667,California,20,1.47E+12,8/20/2016 07:09,7,9,8,14,2016
nc72681106,84,0.94,14,1.46,0.00719,"9km WNW of Cobb, California",38.8416672,-122.8271637,California,20,1.47E+12,8/20/2016 07:14,7,14,8,39,2016
ci37666024,33,2.62,106,2.46,0.1411,"14km N of Ocotillo Wells, CA",33.2678333,-116.1113333,California,20,1.47E+12,8/20/2016 07:16,7,16,8,53,2016
ci37666032,78,0.78,9,3.89,0.00486,"23km E of Little Lake, CA",35.951,-117.655,California,20,1.47E+12,8/20/2016 07:25,7,25,8,28,2016
ci37666040,137,0.22,1,14.68,0.03434,"7km S of Hemet, CA",33.6873333,-116.965,California,20,1.47E+12,8/20/2016 07:33,7,33,8,51,2016
ci37666048,97,0.56,5,8.88,0.02586,"2km WNW of Lake Henshaw, CA",33.2481667,-116.786,California,20,1.47E+12,8/20/2016 07:46,7,46,8,26,2016
ci37666056,131,0.56,5,17.26,0.02495,"6km SSE of Idyllwild, CA",33.6951667,-116.6911667,California,20,1.47E+12,8/20/2016 07:47,7,47,8,40,2016
ci37666064,36,1.08,18,2.9,0.1056,"15km N of Ocotillo Wells, CA",33.2743333,-116.1116667,California,20,1.47E+12,8/20/2016 07:55,7,55,8,7,2016
nc72681116,78,1.13,20,8.02,0.02687,"9km E of Gilroy, California",37.0041667,-121.4641667,California,20,1.47E+12,8/20/2016 08:30,8,30,8,31,2016
ci37666192,71,0.84,11,2.03,0.154,"24km WNW of Inyokern, CA",35.724,-118.0565,California,20,1.47E+12,8/20/2016 09:02,9,2,8,12,2016
nc72681121,96,1.04,17,7.93,0.1123,"12km SW of Portola, California",39.7235,-120.5706667,California,20,1.47E+12,8/20/2016 09:32,9,32,8,26,2016
ci37666200,94,0.93,13,2.88,0.005389,"22km E of Little Lake, CA",35.9483333,-117.657,California,20,1.47E+12,8/20/2016 10:09,10,9,8,26,2016
nc72681131,166,0.59,5,1.32,0.006463,"10km NW of Cobb, California",38.8751678,-122.8184967,California,20,1.47E+12,8/20/2016 10:20,10,20,8,45,2016
nn00556862,105.82,0.5,4,4.2,0.07,"42km NNE of Mammoth Lakes, California",38.0204,-118.8508,California,20,1.47E+12,8/20/2016 10:20,10,20,8,55,2016
nc72681136,168,0.59,5,1.26,0.006501,"10km NW of Cobb, California",38.8753319,-122.8186646,California,20,1.47E+12,8/20/2016 10:26,10,26,8,32,2016
nc72681146,88,1.25,24,1.32,0.01279,"10km WNW of Cobb, California",38.8696667,-122.8233333,California,20,1.47E+12,8/20/2016 10:33,10,33,8,5,2016
nc72681151,145,0.91,13,1.27,0.01261,"10km WNW of Cobb, California",38.8689995,-122.8221664,California,20,1.47E+12,8/20/2016 10:34,10,34,8,0,2016
ci37666232,130,0.81,10,18.37,0.03359,"3km NW of Beaumont, CA",33.9488333,-117.004,California,20,1.47E+12,8/20/2016 10:44,10,44,8,44,2016
nn00556921,105.13,0.5,4,7.8,0.1,"10km E of East Quincy, California",39.9443,-120.7794,California,20,1.47E+12,8/20/2016 10:53,10,53,8,47,2016
nn00556922,238.25,0.3,1,11.8,0.066,"31km SE of Janesville, California",40.1369,-120.2145,California,20,1.47E+12,8/20/2016 11:55,11,55,8,12,2016
nc72681256,111,1.14,20,1.82,0.005514,"6km WNW of The Geysers, California",38.8095016,-122.8221664,California,20,1.47E+12,8/20/2016 12:11,12,11,8,6,2016
ci37666320,57,0.5,4,3.53,0.006762,"22km E of Little Lake, CA",35.9518333,-117.6571667,California,20,1.47E+12,8/20/2016 13:47,13,47,8,33,2016
ci37666328,79,1.17,21,15.26,0.02395,"6km S of Frazier Park, CA",34.7735,-118.9403333,California,20,1.47E+12,8/20/2016 13:57,13,57,8,5,2016
nc72681271,81,0.91,13,1.9,0.01842,"2km NNW of The Geysers, California",38.7980003,-122.7651672,California,20,1.47E+12,8/20/2016 14:00,14,0,8,28,2016
ci37666344,47,2.16,72,4.06,0.03121,"6km NNW of Little Lake, CA",35.9895,-117.9216667,California,20,1.47E+12,8/20/2016 14:17,14,17,8,7,2016
ci37666352,87,0.52,4,3.75,0.02986,"6km SSE of Coso Junction, CA",35.9938333,-117.923,California,20,1.47E+12,8/20/2016 14:18,14,18,8,43,2016
ci37666360,16,1.86,53,15.49,0.03829,"5km SW of Idyllwild, CA",33.7086667,-116.76,California,20,1.47E+12,8/20/2016 14:20,14,20,8,57,2016
ci37666368,34,0.93,13,16.05,0.03459,"5km SW of Idyllwild, CA",33.7113333,-116.7556667,California,20,1.47E+12,8/20/2016 14:21,14,21,8,39,2016
ci37666376,227,0.04,0,3.85,0.03626,"5km NNW of Little Lake, CA",35.981,-117.9206667,California,20,1.47E+12,8/20/2016 14:25,14,25,8,54,2016
nc72681301,61,1.29,26,-0.32,0.0125,"3km NNW of The Geysers, California",38.8028333,-122.7718333,California,20,1.47E+12,8/20/2016 14:59,14,59,8,23,2016
nc72681311,46,0.34,2,3.07,0.00168,"6km NW of The Geysers, California",38.8246667,-122.8086667,California,20,1.47E+12,8/20/2016 15:19,15,19,8,44,2016
nc72681326,87,1.24,24,5.42,0.02348,"27km E of King City, California",36.2298333,-120.8246667,California,20,1.47E+12,8/20/2016 15:42,15,42,8,34,2016
ci37666408,64,1.01,16,2.78,0.03216,"6km NNW of Little Lake, CA",35.9908333,-117.9241667,California,20,1.47E+12,8/20/2016 15:57,15,57,8,11,2016
ci37666416,47,1.09,18,3.74,0.03117,"6km NNW of Little Lake, CA",35.9888333,-117.921,California,20,1.47E+12,8/20/2016 16:17,16,17,8,42,2016
ci37666424,126,0.37,2,4.28,0.03714,"6km NNW of Little Lake, CA",35.9845,-117.9261667,California,20,1.47E+12,8/20/2016 16:25,16,25,8,48,2016
ci37666432,233,0.24,1,5.21,0.0388,"6km NNW of Little Lake, CA",35.9853333,-117.9295,California,20,1.47E+12,8/20/2016 16:38,16,38,8,16,2016
nc72681336,80,0.36,2,1.84,0.008658,"9km WNW of Cobb, California",38.8436667,-122.8265,California,20,1.47E+12,8/20/2016 16:46,16,46,8,59,2016
nc72681341,64,1.55,37,9.82,0.1442,"19km NNE of Upper Lake, California",39.3161667,-122.7891667,California,20,1.47E+12,8/20/2016 16:55,16,55,8,30,2016
nc72681346,160,1.55,37,2.5,0.353,"14km W of Susanville, California",40.432,-120.818,California,20,1.47E+12,8/20/2016 16:56,16,56,8,15,2016
ci37666448,59,1.33,27,7.97,0.05859,"15km ESE of Anza, CA",33.4975,-116.5321667,California,20,1.47E+12,8/20/2016 17:18,17,18,8,54,2016
nc72681366,183,1.22,23,6.55,0.09974,"22km SSE of Mammoth Lakes, California",37.4705009,-118.8451691,California,20,1.47E+12,8/20/2016 17:26,17,26,8,0,2016
nc72681371,65,1.22,23,8.67,0.1475,"19km NNE of Upper Lake, California",39.3178333,-122.7933333,California,20,1.47E+12,8/20/2016 17:35,17,35,8,58,2016
nc72681376,129,0.78,9,3.61,0.1381,"25km SSE of Mammoth Lakes, California",37.4516667,-118.8311667,California,20,1.47E+12,8/20/2016 17:50,17,50,8,2,2016
ci37666464,109,1.14,20,3.7,0.03031,"6km NNW of Little Lake, CA",35.9905,-117.9211667,California,20,1.47E+12,8/20/2016 17:56,17,56,8,3,2016
nc72681386,64,0.99,15,1.57,0.003451,"9km W of Cobb, California",38.8361664,-122.8323364,California,20,1.47E+12,8/20/2016 17:57,17,57,8,47,2016
nc72681381,53,2.3,82,2.38,0.004057,"9km W of Cobb, California",38.8363333,-122.8311667,California,20,1.47E+12,8/20/2016 17:58,17,58,8,10,2016
nc72681391,71,0.57,5,1.68,0.002616,"9km W of Cobb, California",38.836834,-122.8330002,California,20,1.47E+12,8/20/2016 17:58,17,58,8,58,2016
nn00556928,94.16,1.6,39,3.2,0.307,"12km NW of Bridgeport, California",38.3355,-119.3312,California,20,1.47E+12,8/20/2016 18:01,18,1,8,26,2016
nc72681396,133,0.93,13,1.42,0.002473,"9km W of Cobb, California",38.8388329,-122.8323364,California,20,1.47E+12,8/20/2016 18:01,18,1,8,35,2016
nc72681401,45,0.31,1,-0.47,0.01081,"6km W of Cobb, California",38.8293333,-122.7985,California,20,1.47E+12,8/20/2016 18:04,18,4,8,29,2016
ci37666472,72,0.51,4,3.48,0.01015,"22km E of Little Lake, CA",35.9561667,-117.6576667,California,20,1.47E+12,8/20/2016 18:11,18,11,8,9,2016
nc72681416,184,0.51,4,3.31,0.01317,"5km NW of The Geysers, California",38.8083344,-122.8123322,California,20,1.47E+12,8/20/2016 18:43,18,43,8,23,2016
nc72681421,59,1.43,31,2.28,0.007899,"6km WNW of Cobb, California",38.8371667,-122.8003333,California,20,1.47E+12,8/20/2016 19:01,19,1,8,46,2016
nc72681436,160,0.98,15,2.33,0.04545,"24km NE of Greenfield, California",36.4674988,-121.0383301,California,20,1.47E+12,8/20/2016 19:40,19,40,8,36,2016
ci37666480,47,3.08,146,4.25,0.03089,"6km NNW of Little Lake, CA",35.9896667,-117.9213333,California,20,1.47E+12,8/20/2016 19:44,19,44,8,37,2016
ci37666488,94,0.85,11,3.65,0.02728,"6km N of Little Lake, CA",35.9925,-117.9183333,California,20,1.47E+12,8/20/2016 19:54,19,54,8,10,2016
ci37666504,127,0.17,0,4.38,0.04062,"5km NNW of Little Lake, CA",35.981,-117.9281667,California,20,1.47E+12,8/20/2016 20:02,20,2,8,13,2016
nc72681461,98,1.02,16,1.95,0.003967,"9km WNW of Cobb, California",38.8393326,-122.8304977,California,20,1.47E+12,8/20/2016 20:02,20,2,8,50,2016
nc72681456,54,1.97,60,2.46,0.005492,"9km WNW of Cobb, California",38.841,-122.8291667,California,20,1.47E+12,8/20/2016 20:03,20,3,8,48,2016
nc72681466,121,0.57,5,1.69,0.006501,"9km WNW of Cobb, California",38.838501,-122.8271637,California,20,1.47E+12,8/20/2016 20:04,20,4,8,18,2016
ci37666512,107,0.27,1,4.44,0.03515,"6km NNW of Little Lake, CA",35.986,-117.9245,California,20,1.47E+12,8/20/2016 20:06,20,6,8,57,2016
ci37666520,105,0.25,1,4.48,0.03589,"6km NNW of Little Lake, CA",35.9843333,-117.924,California,20,1.47E+12,8/20/2016 20:08,20,8,8,50,2016
nc72681501,119,0.57,5,1.78,0.005545,"9km WNW of Cobb, California",38.8434982,-122.8321686,California,20,1.47E+12,8/20/2016 20:33,20,33,8,47,2016
ci37666568,231,0.44,3,4.52,0.03739,"5km NNW of Little Lake, CA",35.9826667,-117.9246667,California,20,1.47E+12,8/20/2016 20:41,20,41,8,16,2016
ci37666576,107,0.35,2,4.2,0.03504,"6km NNW of Little Lake, CA",35.9858333,-117.9241667,California,20,1.47E+12,8/20/2016 20:42,20,42,8,48,2016
ci37666592,54,1.62,40,2.01,0.04098,"15km NNE of Coso Junction, CA",36.1585,-117.8591667,California,20,1.47E+12,8/20/2016 20:50,20,50,8,23,2016
ci37666624,90,0.62,6,9.16,0.04115,"14km WNW of Anza, CA",33.6005,-116.8133333,California,20,1.47E+12,8/20/2016 21:04,21,4,8,38,2016
ci37666632,86,1.66,42,4.98,0.1621,"18km NE of Olancha, CA",36.3966667,-117.8676667,California,20,1.47E+12,8/20/2016 21:04,21,4,8,53,2016
ci37666648,47,1.22,23,3.49,0.03456,"6km NNW of Little Lake, CA",35.9893333,-117.9265,California,20,1.47E+12,8/20/2016 21:14,21,14,8,26,2016
nc72681596,123,0.81,10,0.53,0.006269,"9km NW of The Geysers, California",38.8268318,-122.8414993,California,20,1.47E+12,8/20/2016 21:34,21,34,8,32,2016
ci37666688,99,0.38,2,8.98,0.04838,"14km ESE of Anza, CA",33.509,-116.5321667,California,20,1.47E+12,8/20/2016 21:46,21,46,8,32,2016
ci37666696,38,1.18,21,4.21,0.102,"14km WSW of Salton City, CA",33.2711667,-116.1071667,California,20,1.47E+12,8/20/2016 21:55,21,55,8,57,2016
nc72681646,142,1.31,26,9.2,0.09282,"33km SSW of King City, California",35.9365005,-121.2626648,California,20,1.47E+12,8/20/2016 22:00,22,0,8,38,2016
ci37666712,57,1.15,20,3.93,0.03277,"6km NNW of Little Lake, CA",35.991,-117.9251667,California,20,1.47E+12,8/20/2016 22:05,22,5,8,41,2016
ci37666728,63,0.74,8,3.47,0.0108,"23km E of Little Lake, CA",35.9578333,-117.6556667,California,20,1.47E+12,8/20/2016 22:08,22,8,8,24,2016
ci37666720,58,0.78,9,4.03,0.03217,"6km NNW of Little Lake, CA",35.9901667,-117.9236667,California,20,1.47E+12,8/20/2016 22:09,22,9,8,42,2016
nn00556987,147.83,0.1,0,0,0.103,"17km SE of East Quincy, California",39.8314,-120.7498,California,20,1.47E+12,8/20/2016 22:11,22,11,8,44,2016
ci37666736,56,0.83,11,15.56,0.07518,"9km WSW of Idyllwild, CA",33.6966667,-116.8026667,California,20,1.47E+12,8/20/2016 22:15,22,15,8,0,2016
ci37666808,120,0.38,2,2.89,0.01178,"23km E of Little Lake, CA",35.959,-117.6553333,California,20,1.47E+12,8/20/2016 22:52,22,52,8,10,2016
ci37666816,54,0.82,10,8.67,0.03679,"13km WNW of Anza, CA",33.5858333,-116.8071667,California,20,1.47E+12,8/20/2016 22:57,22,57,8,30,2016
ci37666848,57,1.01,16,3.45,0.02923,"6km N of Little Lake, CA",35.9908333,-117.9198333,California,20,1.47E+12,8/20/2016 23:24,23,24,8,21,2016
ci37666880,63,0.4,2,4.29,0.03462,"6km NNW of Little Lake, CA",35.9858333,-117.9235,California,20,1.47E+12,8/20/2016 23:44,23,44,8,0,2016
ci37666904,46,1.72,46,10.26,0.1289,"14km NNE of Borrego Springs, CA",33.3808333,-116.3416667,California,20,1.47E+12,8/20/2016 23:52,23,52,8,9,2016
ci37666920,185,0.34,2,9.44,0.05284,"15km ESE of Anza, CA",33.5046667,-116.5263333,California,21,1.47E+12,8/21/2016 00:35,0,35,8,31,2016
ci37666928,44,2.07,74,8.07,0.0388,"3km S of Compton, CA",33.8681667,-118.2196667,California,21,1.47E+12,8/21/2016 00:40,0,40,8,6,2016
nc72681791,128,1.03,16,1.75,0.01012,"5km NW of The Geysers, California",38.8128319,-122.8066635,California,21,1.47E+12,8/21/2016 01:05,1,5,8,55,2016
nc72681796,126,1.31,26,-0.24,0.09617,"14km SSE of Ridgemark, California",36.6824989,-121.3239975,California,21,1.47E+12,8/21/2016 01:10,1,10,8,37,2016
ci37667008,125,0.22,1,1.83,0.0342,"12km NE of Little Lake, CA",36.0133333,-117.8048333,California,21,1.47E+12,8/21/2016 01:32,1,32,8,26,2016
nc72681826,85,1.32,27,2.27,0.006317,"6km WNW of The Geysers, California",38.8055,-122.8223333,California,21,1.47E+12,8/21/2016 01:56,1,56,8,50,2016
